index,text_a,text_b,preferred_text
227,d61cc441f96b00bab0d52d11eca14dd129a9afc9f52e57b3b9772dcbf209cc62,a2cc27ea0bc8fbda2da82dca451b891eb953237b81b6b4d0168bd07ae75ea88f,text_b
579,6affc6dff7fba7b3aef53d122d0e78f175024afe913d396bc782a58c75b84ab0,355d15c54d55beb28ed9438c7eef631df84dd3a5da460afdcea78db7016e41b0,text_b
248,08448ccdb85b3621ef5e0061340fc799650fe487743e961e7cc9a76356264666,6fc083377e30fe6d4647f87cc2cbd3166ad4f2b7b6809d2ffe7e2299676974b0,text_b
644,a4b642dbc6ef1f06d1b3a5a8d5093a47a3e26700b90dc0f03ba8c4bc5f8c6ab1,48a8524ced863d1f36f8fb5d1671fdd33096f87c0dad5666b7477b9eb719ae96,text_a
246,aa4cc76789715d397cfe6935c333dda7836e5d209ce931f31ae1cf6f5ac215df,fb909df64d15ed8cbcbef19fd1795ac14d4cc844e4d547a2b3cdf1bc1d037ad7,text_b
222,d6a19b1a0e2430614b709bd7460de185e80cc17ab1ea78fb157829b672189dd7,b9d8b230a033a98e4f102830cd2f9de64ca736225c5eb9953f744490b75d17b2,text_a
71,bd3f3be8e239f3b12fe8f14f21f88d5152e736ad47d69d7354fd14662ee801b9,9ed91d27c2236273277dd93d41b470db209486ba08d592ce6074ff569a435eb7,text_a
61,766cee0978cc9bdc5bcc0f527ecf605bceea1b80bf5bcbc67d890ac0a584acab,a4c82bc6903cd5913f79f2cbb238e8c95d3311c937284ced5532831e316fade6,text_b
449,2fa91d9ebbf52f7beebb0520ec5039d1abba34a059f5427b1d23ebe5341277e2,173b89820c2ac9254426863f960fffdd9d9bd1a594fcd098d6d092f8f925cbfc,text_a
309,57a90fe9bea69d4bc62c54a2ab98d2a5a0ee316cdbedf5118e57d7b1ddf8be03,af8ab3972e46f26ea7abad47ae6ea10b89102f4a8089cbbe22728f983a1d91d9,text_a
329,94880cfef7d820454895c82e7cd06dd652f66efd741d8d6b676a76c48afcccc9,ba59336e57e5f948b906c11e75a5b50bd119d42b6d0b7ed68901357cef4c33ec,text_a
28,f9c855650b5cc9606b520e90b2105fe8ea41a0fdcfb3edee018ee5e2dfd66494,b58d135509e022e9849c545e497d07fe966a8403c09777d36a6edb595fd47116,text_a
410,8468045f5271ce955818bbe04d80d10a4a224b6e736e41bd476e63fcde3b9ec3,ee4c95cf0a1372987254a627c58072e3e90746bc426615e2f41ebc81194f2766,text_a
597,e53f14daf44755c30496fc03ced1c7f5f02e0a48c68da305e793ef4c4fea3bb6,d2c9f50b666c04f3fa2ad762acde3a0eb4f678f3683144d8ec995b54d82071b8,text_b
209,4edb8bff38e49ccb95f46a8f251a7063d8ed6caff3686c24e983e449fb32e206,eaca0c463eea698e31f42ac76f9555b292446d638f4926a32ba962bd92449aaa,text_b
357,a56d530beaaea5170a0e280446bc05164cc8f14eb01b64bfa0bd063d19848e42,b6a57c0fbf9cbeae25554fe0da35abfde79c395fb32adefccd87193c9a5afdde,text_a
577,29da975cdfed864745bcf8c0c87409ee78902cd9d22e5ebad691812d3fe2f882,e405c5d2722a9fe621e1ba81c93ddfa9efcccafa51840e39f0398f520f10f59c,text_b
251,6a05e22dfafb5af5dead5799421a6796160b16c6b226db46bb51658d57ffe31c,c0e32f73d632190bde80fad1fb6136997ab5ed62a805bbbd5bae8450be0e477f,text_b
499,ef402d692f5b6702ca5b6b23cded9ab4ead374be52cca1ec4180ed1b7062824a,cf024bdf31957b1876a32e2c16fa8d183da565f814c5f547d48e3102f3e81a9d,text_b
381,d830c54b6d573ddcd3cfd71a64aefefccfd89438ad5d6516f471725c15aefb3f,1f80b604252d79b0803abd0d9b9c6fe481e81a0ec665d526b9f3c5d9f9e99e31,text_a
537,68ab8c233517579aa9d5b9cc385ead1450df5ddfec2d9e1ca79791cca22b6f3d,c2f09ee361f8eb6650f9468f8487967e885fc6ae3d00d68539099be1e8cddacd,text_b
448,111c3a812dbcfb48329d74dcb4a772814295277ac5c8f9104f900d979a47338c,a25069f030756be9f1cb5c37c587de25f313686ee761f0df21b264da9f3e0558,text_b
334,95de26b36bdace3710e7e4bd7c00839770d6bf5931c204e264f38254bd2896bf,14634eb0ff3538334705e2ff7f934b9f41d073156b4f3e020a5d78dfd09e5e40,text_a
404,7e3839bfa867774ed2837d3cdd3f0befcea3e947ab637e56b1257c799dbce4f8,c167727ad55d26c60cb5fd198899649aa9b5f8a3b4af317554b0c2be6ee20522,text_b
195,afbbccd6ea00581d4568ce4abe5dabeaac408d02fa75f88e374b6e79a5af5925,7aaf02bf0a7ebf224ddbcc5dc31c95ac17bb40351cdfd0dc504a673784dec4ff,text_a
171,a802b30eb655953d5c10b70bafe0a521493b88b82eedfecd1d5bfb3463d7e52d,41d6ee1684e12be7635baff0737cdf1bc6394b3ef89bf3fb518a0a89a4e21f2b,text_a
197,faaa8bff174037a0b4181b35a06f0eb4c82567cb2b8c0dff0b58597c62d21845,0565941814daed2f1d9e4547baddde64a22c46bfb094c0ea3c348dbd2b9cacd1,text_b
466,fa16399adab9ac846e122e16d6349c887496067a4cda65f9ea14e9c9fd5c134e,c3c357caeb62c66629ca7a31c44ca4d1c644e18b054a05632a23a060c3dbc4bf,text_a
133,2efd972160facc49d9411ba1ae8c990f5d01bb989ff77db144c84bcf1ae84f2f,9b0e34ad6f7141714cf397a650b5d067d331a9509be346b638dcc18e7acc7e9e,text_b
485,cd7a9190f5d1eb759f742e5f9f977150c901530bf24708f1b07d17d884ef223e,4ea6acdf6f52cd1a886e07fd5a8063267ec1603634f31ce08222bde22e3004bc,text_b
118,d08fd66ad9aa945b2da0cba13288a527c22753d7f5f8ee6101a176508df2e452,8a309f5dad2d2dfe8ae722d4d93cd40ac1bce437e5e8d3fe232f6526093a2978,text_a
596,22fd7060fd7ca8e8d3f14317aab66a8884c9053be67cc1d8630420b6fd46ced3,464f0ac0977d2363a51d1e947f961e9a07b5770951c22409d59875f9fd524385,text_a
431,95f7da014730b90dd3b69923d53cf6b648c6c156936157f73b1833620745bc13,88d0bf19cd535492432c81e0c076074f78fd3c22628230145c62e10d226dc815,text_b
284,3c7281d2597bb1df4c6d3556e4f1974cc51d0fa77e1a8fa48c0464bc5e6e176e,1b6b2b8c602ae2cb61b86b4d64eba50ec0445272a1fd91645fde5ec41f2815cc,text_b
605,109b3c1614e72648f07aa544c44421c72b26f88e68b6397eeaed01aacfaf4944,aa6279345605994b99220b84bd16823a39e0dad4c83a65b7bca0b2a412fa6966,text_a
159,49a3e982e0fc7c1fb349c50489a770b081e117d446ebdc57f38f54451b95f1b9,cbb3f42e2c3d9fe2847e7269b5982623fbded7a6c5c256bee4af2c907c26d52d,text_a
647,d1925ee9537df24b15f2fedb9e6973df8f3e3012b5a66e4a623d23545718491e,d1d0fac87434241d8eda28163bd73c0179e9429d75dce340e311fa2dd85e3a49,text_a
27,f9c855650b5cc9606b520e90b2105fe8ea41a0fdcfb3edee018ee5e2dfd66494,9fdf62a5fc7f3028372f071bd2b23c468475c6d751334a97dfcbc5f3f64a8f66,text_a
247,39c67685a7c6df6a2746cecd74529a0c780528034e8708fdf6eb93ff9aae025a,fce6430466df14daff0bc3710e8bc905d009f180bb6330c3e6aa9718407aae73,text_b
86,7433b3f240a8433af56ca936de7e7e099b6331a1270dd9aea4608df62edd578c,ed4eb66cf5e3c0e7adb18ea8d83ad057295a9e0bb3fdbf32bb52fbeb9b5066da,text_a
141,a014609a64c54620239d0cf483daeffffbb8ed50041528689bba83da92370165,c381c593d1fe85c93a3b9352162be81bc30d648191aabac2eb78d061ae45794f,text_a
350,98f63d913d30f3c61be4995d86721a978de63a25cdd538552947ae2707d99615,1314aecaea36ca872f3280457497cf3a9ae8886e0715d0988fa7bb592e9064a6,text_a
453,d485bad3712493e098dc8618f4a80abcb2c28c0c540f47f0004b5040e27ff0b6,e5e2615b6b840677bee78d0cb059d26ec902308077d8481b28904530569c8d4c,text_a
567,5973313b23fab173bf3cb224b058a3bcc211a5510ffededa8a2cb921a565e43a,bf1330a1c335d713044c589d45fc15ee3b0642f98347f77b666f23e70a1e21c5,text_a
137,5e2d14afd0a967bb56f813532f8fbf887a752bebea733a8ce9cff87bd3345783,2cb4aff870531ea90dbc9eae417a7c4ea4a4692a7280f94ea4d418daca8148cb,text_b
